text,label
"['hi', 'everyone', 'need', 'serious', 'help', 'feel', 'could', 'breakdown', 'moment', 'severe', 'depression', 'bad', 'anxiety', 'dissociating', 'full', 'time', 'sorry', 'spoken', 'another', 'thread', 'remember', 'confused', 'therapist', 'want', 'continue', 'inner', 'child', 'work', 'afraid', 'go', 'point', 'therapy', 'going', 'talk', 'weather', 'barely', 'hanging', 'thread', 'hour', 'hour', 'think', 'good', 'idea', 'drive', '1', 'hour', 'sister', 'law', 'today', 'able', 'focus', 'road', 'speak', 'properly', 'much', 'fear', 'become', 'eating', 'personal', 'grooming', 'contact', 'people', 'irl', 'exercising', 'daily', 'therapist', 'said', 'sure', 'minimum', 'daily', 'robotically', 'full', 'dissociation', 'feel', 'overwhelmed', 'staying', 'alive', 'living', 'afraid', 'like', 'forever', 'afraid', 'everything', 'please', 'help', 'losing', 'p', 'know', 'angry', 'face', 'got', 'really', 'recall', 'putting']",5
"['hi', 'folk', 'life', 'one', 'big', 'day', 'dream', 'everything', 'seem', 'real', 'feel', 'real', 'look', 'mirror', 'see', '40', 'yr', 'old', 'man', 'inside', 'different', 'person', 'freak', 'plagued', 'thought', 'keep', 'low', 'something', 'done', 'since', 'kid', 'brought', 'emotionally', 'neglectful', 'physically', 'abusive', 'parent', 'terrified', 'child', 'turn', 'like', 'desperately', 'want', 'happen', 'hypervigilant', 'waiting', 'waiting', 'waiting', 'car', 'going', 'career', 'road', 'going', 'go', 'happens', 'talk', 'someone', 'adult', 'listening', 'trying', 'stop', 'self', 'punching', 'face', 'keep', 'spiraling', 'thought', 'hit', 'jaw', 'hard', 'thought', 'scare', 'sometimes', 'feel', 'adrenaline', 'flowing', 'body', 'trying', 'lurch', 'forward', 'desperately', 'trying', 'stop', 'physically', 'tiring', 'example', 'multitude', 'thought', 'day', 'recently', 'v', 'begun', 'thinking', 'suicide', 'point', 'making', 'feel', 'sick', 'want', 'hurt', 'something', 'done', 'lot', 'teenage', 'year', 'lot', 'scar', 'arm', 'quite', 'deep', 'people', 'question', 'cannot', 'answer', 'mind', 'block', 'answer', 'coming', 'noticed', 'year', 'psychoanalytic', 'therapy', 'still', 'hurting', 'exercise', 'point', 'collapse', 'time', 'feel', 'anywhere', 'alive', 'real', 'something', 'happened', 'lot', 'formative', 'year', 'physically', 'abusive', 'father', 'beat', 'like', 'adult', 'afterwards', 'would', 'feel', 'remember', 'going', 'sleep', 'teen', 'cry', 'thinking', 'would', 'never', 'wake', 'scary', 'feel', 'guilty', 'lot', 'lot', 'splitting', 'daughter', 'mother', '5', 'year', 'ago', 'something', 'still', 'painful', 'today', 'like', 'said', 'live', 'day', 'dream', 'yes', 'focus', 'writing', 'stop', 'fuzzy', 'feeling', 'wrapped', 'cotton', 'wool', 'memory', 'much', 'worse', 'always', 'struggled', 'get', 'word', 'except', 'feeling', 'different', 'come', 'across', 'really', 'confident', 'person', 'maybe', 'alter', 'ego', 'trying', 'integrate', 'strange', 'memory', 'weird', 'read', 'page', 'book', 'ask', 'question', 'reply', 'answer', 'accessible', 'even', 'worse', 'partially', 'accessible', 'even', 'reading', 'full', 'book', 'remember', 'fragment', 'even', 'general', 'gist', 'know', 'dissociating', 'hypervigilant', 'causing', 'problem', 'point', 'trying', 'read', 'something', 'happens', 'time', 'life', 'fragmented', 'know', 'remember', 'absolutely', 'everything', 'right', 'anyway', 'back', 'day', 'dream']",5
"['diagnosed', 'dissociative', 'disorder', 'sure', 'able', 'function', 'even', 'feel', 'scared', 'feel', 'nothingness', 'could', 'recently', 'talking', 'week', 'ex', 'boyfriend', 'emotionally', 'abused', 'working', 'inner', 'child', 'work', 'therapist', 'said', 'maybe', 'much', 'think', 'may', 'something', 'talking', 'ex', 'bf', 'killing', 'pet', 'aggressive', 'delusional', 'paranoid', 'calling', 'million', 'time', 'day', 'think', 'may', 'stopped', 'heard', 'think', 'safe', 'drive', 'totally', 'focus', 'anybody', 'idea', 'carry', 'get', 'better', 'thanks', 'thought']",5
"['everyone', 'majority', 'experienced', 'trauma', 'maybe', 'childhood', 'adult', 'abusive', 'relationship', 'sorry', 'post', 'much', 'know', 'else', 'wait', 'appointment', 'someone', 'hopefully', 'trained', 'treating', 'someone', 'dissociation', 'experienced', 'witnessed', 'abuse', 'childhood', 'followed', 'recent', 'relationship', 'abusive', 'crazy', 'boyfriend', 'threatening', 'towards', 'threw', 'thing', 'around', 'breaking', 'wall', 'gave', 'threatening', 'look', 'abused', 'street', 'drug', 'alcohol', 'paranoid', 'mafia', 'keeping', 'track', 'u', 'computer', 'phone', 'apartment', 'general', 'constantly', 'lookout', 'cop', 'might', 'arrest', 'committed', 'long', 'term', 'psychiatric', 'care', 'recently', 'viciously', 'killed', 'pet', 'struck', 'friendship', 'week', 'long', 'distance', 'scared', 'respond', 'voicemail', 'relationship', 'said', 'living', 'texting', 'transexual', 'escort', 'said', 'text', 'highly', 'doubt', 'never', 'cheated', 'blow', 'self', 'esteem', 'big', 'time', 'anyway', 'know', 'even', 'recall', 'stuff', 'keep', 'stuck', 'moving', 'forward', 'sorry', 'post', 'long', 'mainly', 'curious', 'whether', 'others', 'experienced', 'abuse', 'whether', 'triggered', 'dissociation', 'dissociating', 'full', 'time', 'spell', 'thanks']",5
"['hi', 'depression', 'anxiety', 'gotten', 'worse', 'therapist', 'tell', 'dissociating', 'got', 'worse', 'started', 'communication', 'abusive', 'ex', 'longer', 'contact', 'therapist', 'suggests', 'way', 'healing', 'looking', 'childhood', 'tried', 'stopped', 'feeling', 'overwhelmed', 'belief', 'need', 'delve', 'ready', 'anybody', 'seen', 'good', 'result', 'inner', 'child', 'work', 'thanks', 'good', 'day']",5
"['know', 'right', 'forum', 'posting', 'hope', 'someone', 'reply', 'make', 'feel', 'supported', 'much', 'loss', 'person', 'take', 'go', 'bonkers', 'divorce', 'safe', 'home', 'relationship', 'sweet', 'douzey', 'beloved', 'dog', 'admitting', 'mother', 'barely', 'loved', 'feeling', 'much', 'sadness', 'isolation', 'husband', 'divorced', 'depression', 'ex', 'boyfriend', 'evil', 'abusive', 'man', 'keep', 'calling', 'even', 'though', 'tell', 'stop', 'respect', 'boundary', 'feeling', 'much', 'sadness', 'pain', 'believe', 'time', 'feeling', 'way', 'think', 'lot', 'depression', 'husband', 'left', 'allowed', 'stay', 'abusive', 'relationship', 'least', 'feeling', 'something', 'compared', 'feeling', 'nothing', 'yesterday', 'therapist', 'telling', 'dissociating', 'want', 'happy', 'live', 'full', 'life', 'love', 'think', 'much', 'ask', 'universe', 'like', 'pulling', 'teeth', 'feel', 'like', 'getting', 'worse', 'better', 'know', 'feel', 'lonely', 'isolated', 'therapy', 'seem', 'working', 'maybe', 'get', 'different', 'therapist', 'stop', 'thanks', 'reading', 'p', 'thought', 'circumstance']",5
"['backstory', 'year', 'ago', 'terribly', 'toxic', 'relationship', 'u', 'bad', 'must', 'admit', 'mine', 'mostly', 'reactive', 'abuse', 'love', 'think', 'hurt', 'anything', 'one', 'year', 'uni', 'moved', 'new', 'house', 'people', 'know', 'took', 'society', 'loved', 'could', 'get', 'know', 'friend', 'ex', 'try', 'sabotage', 'everything', 'told', 'everything', 'done', 'cut', 'housemate', 'went', 'home', 'profusely', 'apologising', 'cut', 'one', 'hour', 'later', 'get', 'call', 'friend', 'ex', 'housemate', 'needed', 'asap', 'trying', 'kill', 'get', 'soon', 'severely', 'injured', 'start', 'get', 'towel', 'holding', 'wound', 'ambulance', 'called', 'screaming', 'ear', 'ruined', 'life', 'live', 'housemate', 'scared', 'come', 'inform', 'also', 'insane', 'amount', 'pill', 'else', 'abuse', 'getting', 'stop', 'stop', 'functioning', 'know', 'everything', 'happens', 'next', 'remember', 'thing', 'remember', 'leaning', 'slumped', 'floor', 'functioning', 'laughing', 'face', 'useless', 'cowardly', 'also', 'cry', 'yell', 'letting', 'die', 'flit', 'somehow', '30', 'minute', 'later', 'sitting', 'back', 'garden', 'away', 'house', 'apparently', 'friend', 'driven', 'home', 'ambulance', 'sat', 'garden', 'lit', 'cigarette', 'hand', 'even', 'take', 'drag', 'shaking', 'much', 'housemate', 'find', 'white', 'ghost', 'eye', 'apparently', 'blink', 'sure', 'happens', 'next', 'wake', 'next', 'morning', 'fine', 'barely', 'remember', 'night', 'aftermath', 'get', 'cbt', 'therapy', 'help', 'process', 'information', 'get', 'told', 'dissociated', 'went', 'fugue', 'state', 'month', 'go', 'going', 'therapy', 'feel', 'like', 'cope', 'cbt', 'fucking', 'god', 'send', 'present', 'started', 'new', 'job', 'first', 'time', 'waking', '7am', 'every', 'morning', 'working', '5ish', 'going', 'home', 'getting', 'enough', 'sleep', 'kinda', 'constantly', 'exhausted', 'dealing', 'people', 'day', 'trying', 'keep', 'depression', 'anxiety', 'bay', 'exhausting', 'week', 'half', 'notice', 'starting', 'randomly', 'disassociate', 'feel', 'like', 'head', 'go', 'light', 'faint', 'feel', 'like', 'deja', 'vu', 'moment', 'make', 'sense', 'memory', 'seeing', 'real', 'life', 'yet', 'know', 'think', 'episode', 'genuinely', 'tell', 'real', 'normally', 'last', 'anything', 'second', 'minute', 'terrifying', 'feel', 'sick', 'stomach', 'respond', 'people', 'real', 'life', 'decide', 'thing', 'seeing', 'real', 'respond', 'accordingly', 'even', 'though', 'listening', 'know', 'either', 'stop', 'cope', 'tried', 'therapist', 'say', 'tap', 'thing', 'try', 'anchor', 'reality', 'tell', 'reality', 'ended', 'going', 'work', 'today', '10', 'day', 'new', 'job', 'tell', 'talking', 'home', 'mother', 'even', 'slept', 'longer', 'woke', 'later', 'remember', 'really', 'happened', 'morning', 'dream', 'tl', 'dr', 'trauma', 'past', 'cbt', 'fixed', 'resurfacing', 'dissociative', 'episode', 'please', 'help']",5
"['remember', 'far', 'back', '14', 'realise', 'depression', 'moody', 'teen', 'syndrome', 'came', 'wave', 'reason', 'never', 'occurred', 'thought', 'wanting', 'harm', 'suicidal', 'thought', 'anything', 'ordinary', 'throughout', 'teen', 'around', '16', '19', 'took', 'part', 'regular', 'drug', 'use', 'eventually', 'lead', 'smoking', 'enough', 'cannabis', 'every', 'night', 'sedate', 'baby', 'whale', 'period', 'also', 'took', 'cocaine', 'speed', 'methadrone', 'ketamine', 'mushroom', 'first', 'experience', 'derealisation', 'occurred', 'god', 'awful', 'trip', 'taking', 'latter', 'around', 'seventeen', 'mental', 'health', 'began', 'deteriorate', 'every', 'time', 'drank', 'next', 'day', 'would', 'would', 'get', 'crippling', 'anxiety', 'leave', 'room', 'think', 'everyone', 'hated', 'seem', 'ordinary', 'behaviour', 'intoxicated', 'usually', 'great', 'dropped', 'college', '18', 'partially', 'due', 'lack', 'motivation', 'partly', 'due', 'fact', 'thought', 'everyone', 'hated', 'id', 'sit', 'bursting', 'go', 'toilet', 'force', 'stay', 'knew', 'talking', 'left', 'continued', 'like', 'much', 'change', 'nineteenth', 'birthday', 'time', 'found', 'took', 'ecstasy', 'got', 'drunk', 'got', 'feeling', 'detached', 'reality', 'nothing', 'real', 'feeling', 'would', 'usually', 'pas', 'within', 'hour', 'drug', 'wore', 'nineteenth', 'birthday', 'something', 'happened', 'lot', 'people', 'area', 'live', 'genuinely', 'hate', 'fuelled', 'paranoia', 'convinced', 'mob', 'angry', 'people', 'coming', 'get', 'peering', 'behind', 'curtain', 'pacing', 'house', 'like', 'demented', 'fortunately', 'family', 'holiday', 'booked', 'week', 'later', 'seen', 'ideal', 'time', 'cut', 'drug', 'get', 'away', 'everyone', 'whilst', 'holiday', 'drank', 'heavily', 'week', 'upon', 'getting', 'terminal', 'airport', 'head', 'home', 'something', 'started', 'happen', 'feeling', 'mushroom', 'terror', 'came', 'soon', 'followed', 'though', 'going', 'fall', 'wall', 'awoken', 'morning', 'fact', 'stuck', 'dream', 'face', 'look', 'right', 'voice', 'sound', 'right', 'certainly', 'feel', 'right', 'long', 'story', 'short', 'hospitalised', 'english', 'speaking', 'doctor', 'doped', 'sent', 'home', 'feeling', 'pas', 'ease', 'almost', 'four', 'month', 'limb', 'feel', 'like', 'belonged', 'state', 'terror', '24', '7', 'kept', 'giving', 'another', 'month', 'feel', 'better', 'kill', 'way', 'live', 'eventually', 'started', 'ease', 'slightly', 'day', 'still', 'lingering', 'day', 'feel', 'okay', 'day', 'almost', 'feel', 'bad', 'first', 'started', 'change', 'routine', 'trigger', 'last', 'four', 'month', 'prescribed', 'propranolol', 'sertraline', 'mustered', 'courage', 'take', 'terrified', 'may', 'worsen', 'dp', 'dr', 'anyone', 'similar', 'experience', 'helpful', 'advice', 'medication', 'relating', 'problem', 'mentioned', 'even', 'similar', 'experience', 'would', 'share', 'realise', 'written', 'lot', 'add', 'calm', 'panick', 'attack', 'half', 'time', 'key', 'worker', 'phone', 'wish', 'make', 'appointment', 'well', 'great', 'gp', 'also', 'psychiatrist', 'see', 'every', 'month']",5
"['hey', 'guy', 'first', 'post', 'go', 'entirely', 'sure', 'post', 'seems', 'like', 'right', 'place', 'mind', 'completely', 'blank', 'every', 'second', 'day', 'never', 'thought', 'head', 'always', 'empty', 'even', 'desperately', 'try', 'think', 'unable', 'generate', 'thought', 'picture', 'visualize', 'anything', 'head', 'either', 'darkness', 'focus', 'literally', 'anything', 'even', 'entertainment', 'youtube', 'video', 'movie', 'video', 'game', 'reading', 'nothing', 'additionally', 'almost', 'functional', 'long', 'short', 'term', 'memory', 'whatever', 'destroyed', 'life', 'function', 'keep', 'job', 'drop', 'school', 'poor', 'academic', 'performance', 'friend', 'live', 'perpetual', 'sickening', 'empty', 'agony', 'twenty', 'past', 'several', 'year', 'living', 'home', 'parent', 'barely', 'existing', 'anyone', 'else', 'experience', 'anything', 'similar']",5
"['hello', 'everyone', 'need', 'advice', 'starting', 'feel', 'like', 'real', 'life', 'pinocchio', 'kid', 'daydreamed', 'played', 'pretend', 'like', 'kid', 'went', 'away', 'kid', 'time', 'hit', 'double', 'digit', 'got', 'worse', 'see', 'issue', 'talking', 'problem', 'another', 'story', 'mean', 'rarely', 'ask', 'question', 'regarding', 'help', 'advice', '8', 'year', 'old', 'actually', 'world', 'even', 'younger', 'think', 'much', 'kid', 'grow', 'besides', 'happy', 'like', 'thought', 'fast', 'forward', 'decade', 'approaching', 'end', 'teen', 'year', 'instead', 'problem', 'getting', 'better', 'got', 'worse', 'worse', 'never', 'seemed', 'like', 'problem', 'never', 'anything', 'zoning', 'seem', 'like', 'much', 'problem', 'many', 'peer', 'drug', 'breaking', 'law', 'real', 'problem', 'though', 'actually', 'even', 'acknowledge', 'problem', 'even', 'know', 'dissociation', 'three', 'month', 'ago', 'actually', 'realized', 'something', 'seriously', 'wrong', 'become', 'dependent', 'method', 'tuning', 'world', 'completely', 'realize', 'implication', 'action', 'add', 'teaspoon', 'depression', 'dash', 'anxiety', 'got', 'recipe', 'disaster', 'lie', 'problem', 'see', 'resource', 'found', 'consider', 'case', 'instance', 'dissociation', 'depersonalization', 'derealization', 'linked', 'ptsd', 'something', 'traumatic', 'happens', 'person', 'cope', 'detaching', 'themself', 'real', 'world', 'way', 'around', 'teaching', 'people', 'ground', 'bring', 'back', 'normal', 'life', 'ptsd', 'even', 'troubling', 'normal', 'normal', 'dissociating', 'literally', 'cannot', 'go', 'hour', 'half', 'good', 'day', 'without', 'feeling', 'mentally', 'fatigued', 'zoning', 'unintentionally', 'matter', 'interesting', 'subject', 'make', 'daily', 'life', 'next', 'impossible', 'want', 'anything', 'besides', 'sit', 'around', 'tell', 'story', 'really', 'question', 'even', 'begin', 'legitimately', 'scary', 'cannot', 'function', 'hardly', 'absolutely', 'experience', 'breaking', 'away', 'bad', 'habit', 'idea', 'tried', 'whole', 'grounding', 'method', 'butt', 'seem', 'work', 'tried', 'binaural', 'music', 'sitting', 'dark', 'room', 'pulling', 'hair', 'setting', 'little', 'goal', 'nothing', 'work', 'sorry', 'super', 'long', 'post', 'felt', 'necessary', 'cover', 'ground', 'summary', 'someone', 'please', 'help']",5
"['month', 'ago', 'weed', 'induced', 'panic', 'attack', 'ithe', '3rd', 'time', 'trying', 'ever', 'since', 'feeling', 'like', 'thing', 'real', 'therapist', 'say', 'anxiety', 'need', 'know', 'anxiety', 'say', '24', '7', 'make', 'super', 'spaced', 'feeling', 'along', 'feeling', 'unreality', 'hear', 'thing', 'see', 'thing', 'besides', 'occasional', 'misinterpretation', 'image', 'driving', 'thinking', 'going', 'schizophrenic', 'doc', 'say', 'showing', 'sign', 'could', 'anyone', 'please', 'share', 'knowledge', 'experienced', 'feel', 'super', 'disconnected', 'life', 'worried', 'getting', 'sucked', 'mind', 'symptom', 'hard', 'time', 'remembering', 'spacey', 'feeling', 'mind', 'mistaking', 'item', 'people', 'headachs', 'feeling', 'thing', 'real', 'panicy', 'feeling', 'whenever', 'problem', 'arise', 'meaning', 'car', 'brake', 'would', 'assume', 'dream', 'real', 'instead', 'thinking', 'car', 'breaking', 'feeling', 'gullible', 'bad', 'thought', 'like', 'never', 'end', 'like', 'going', 'schizophrenic', 'could', 'dream', 'need', 'help', 'please', 'come', 'open', 'mind', 'please', 'help', 'advice']",5
"['may', 'need', 'read', 'thread', 'could', 'related', 'mention', 'detail', 'mention', 'resurfaced', 'memory', 'order', 'make', 'sense', 'part', 'post', 'strange', 'dream', 'first', 'must', 'tell', 'another', 'rabbit', 'similar', 'one', 'donny', 'darko', 'came', 'dream', 'dark', 'warning', 'something', 'showed', 'underneath', 'apparent', 'reality', 'see', 'around', 'matrix', 'dark', 'tunnel', 'foreboding', 'awoke', 'sang', 'eerie', 'tongue', 'also', 'sensed', 'rabbit', 'presence', 'waking', 'life', 'vision', 'recently', 'experience', 'recovering', 'repressed', 'memory', 'possessed', 'shadow', 'came', 'spirit', 'forum', 'started', 'moaning', 'would', 'scream', 'alone', 'desk', 'though', 'everything', 'front', 'appeared', 'normal', 'sensation', 'fickle', 'illusion', 'right', 'beneath', 'huge', 'tunnel', 'said', 'nooo', 'noooo', 'look', 'look', 'told', 'shadow', 'leave', 'could', 'deal', 'appropriate', 'situation', 'immediately', 'left', 'tunnel', 'beneath', 'everything', 'front', 'gone', 'tonight', 'dream', 'related', 'part', 'something', 'going', 'real', 'life', 'partly', 'one', 'four', 'entity', 'mentioned', 'first', 'post', 'friend', 'mine', 'think', 'give', 'therapy', 'session', 'actually', 'trained', 'real', 'therapist', 'gave', 'tool', 'actually', 'purchased', 'therapist', 'used', 'went', 'care', 'bunch', 'new', 'age', 'guided', 'visualization', 'even', 'follow', 'went', 'different', 'visualization', 'went', 'hypnosis', 'tell', 'count', '10', '1', 'bring', 'even', 'know', 'really', 'care', 'know', 'think', 'spiritual', 'really', 'controlling', 'nonsense', 'dream', 'guiding', 'therapy', 'session', 'leave', 'room', 'ask', 'real', 'therapist', 'question', 'phone', 'said', 'everything', 'childlike', 'dream', 'went', 'altered', 'state', 'deep', 'hypnosis', 'began', 'speaking', 'like', 'feminine', 'gay', 'boy', 'gay', 'real', 'life', 'act', 'like', 'feminine', 'sometimes', 'childlike', 'tendency', 'though', 'act', 'pretty', 'gayish', 'phase', 'sensation', 'wearing', 'dress', 'point', 'woman', 'leading', 'therapy', 'session', 'told', 'porn', 'flic', 'okay', 'vaguely', 'aware', 'hypnotic', 'state', 'lying', 'bed', 'woman', 'home', 'physically', 'began', 'rolling', 'ball', 'like', 'fetal', 'position', 'going', 'around', 'around', 'fast', 'started', 'laughing', 'boyish', 'girlish', 'voice', 'said', 'haha', 'hahaha', 'flying', 'everything', 'see', 'everything', 'woooo', 'woooo', 'though', 'could', 'see', 'scene', 'knew', 'floating', 'something', 'seemed', 'one', 'part', 'maybe', 'something', 'bad', 'happening', 'started', 'sucking', 'thumb', 'state', 'hypnosis', 'woman', 'leading', 'therapy', 'session', 'know', 'said', 'going', 'throw', '3d', 'wall', 'around', 'new', 'age', 'nonsense', 'part', 'afraid', 'boy', 'would', 'say', 'something', 'want', 'woman', 'know', 'almost', 'like', 'actually', 'going', 'actually', 'hypnosis', 'dream', 'occurred', 'around', '6', '00', 'right', 'woke', 'aware', 'enough', 'dream', 'know', 'blue', 'water', 'nymph', 'going', 'say', 'name', 'lot', 'control', 'speech', 'possibly', 'even', 'altered', 'state', 'know', 'may', 'take', 'able', 'speak', 'part', 'unable', 'dream', 'pondered', 'needed', 'censor', 'anything', 'boy', 'could', 'say', 'want', 'known', 'going', 'say', 'something', 'already', 'remember', 'said', 'aeah', 'please', 'protect', 'anything', 'want', 'say', 'pretty', 'sure', 'coming', 'end', 'felt', 'like', 'come', 'hypnosis', 'woman', 'said', 'anoint', 'oil', 'point', 'exactly', 'distress', 'good', 'felt', 'pressure', 'chest', 'thought', 'anointing', 'oil', 'turned', 'cat', 'stepping', 'real', 'life', 'woke', 'pretty', 'sure', 'dream', 'something', 'real', 'know', 'someone', 'please', 'help']",5
"['good', 'afternoon', 'wondering', 'anyone', 'diagnosis', 'love', 'ask', 'question', 'regard', 'waiting', 'list', 'sort', 'see', 'therapist', 'thought', 'meantime', 'investigating', 'disassociate', 'quite', 'bit', 'often', 'forget', 'entirely', 'think', 'demon', 'sometimes', 'punish', 'guilty', 'guy', 'living', 'head', 'thats', 'constantly', 'want', 'gone', 'he', 'long', 'know', 'feel', 'comfortable', 'publicly', 'talking', 'much', 'apologize', 'sounding', 'crazy', 'feel', 'cry', 'understand', 'common', 'diagnosis', 'something', 'thats', 'oft', 'talked', 'thank', 'reply', 'get']",5
"['real', 'surreal', 'bizarre', 'feeling', 'literally', 'cannot', 'remember', 'remember', 'reacted', 'people', 'found', 'funny', 'interesting', 'engaging', 'etc', 'feel', 'longer', 'communicate', 'people', 'offer', 'small', 'talk', 'used', 'bubbly', 'quirky', 'outgoing', 'funny', 'character', 'literally', 'enjoy', 'thing', 'anymore', 'lost', 'friend', 'would', 'say', 'loner', 'despite', '24', 'never', 'go', 'friend', 'socialise', 'go', 'job', 'job', 'never', 'get', 'associate', 'anyone', 'almost', 'like', 'trying', 'friendly', 'gain', 'friend', 'people', 'see', 'friend', 'one', 'invite', 'even', 'something', 'small', 'add', 'facebook', 'genuinely', 'believe', 'approachable', 'person', 'even', 'told', 'adult', 'education', 'tutor', 'student', 'come', 'problem', 'sit', 'listen', 'appreciate', 'would', 'friend', 'feel', 'like', 'living', 'lie', 'head', 'acting', 'character', 'somewhere', 'never', 'get', 'anyone', 'ever', 'felt', 'like', 'recommend', 'anything', 'back', 'really', 'desperate', 'getting', 'point', 'want', 'live', 'character', 'anymore', 'want', 'please', 'help', 'new', 'way']",5
"['seem', 'kind', 'constant', 'mild', 'dissociation', 'live', 'zoned', 'something', 'tried', 'explain', 'therapist', 'asks', 'feeling', 'say', 'nothing', 'guess', 'mean', 'feel', 'none', 'thing', 'happening', 'actually', 'happening', 'feel', 'like', 'tv', 'something', 'nothing', 'feel', 'personal', 'caused', 'light', 'social', 'problem', 'distracted', 'speaking', 'others', 'really', 'connect', 'factor', 'really', 'bother', 'look', 'past', 'even', 'little', 'bit', 'like', 'yesterday', 'example', 'remember', 'whole', 'thing', 'distanced', 'third', 'person', 'way', 'feel', 'like', 'literally', 'get', 'feeling', 'whoever', 'body', 'time', 'whoever', 'right', 'ever', 'give', 'sense', 'different', 'person', 'every', 'day', 'identity', 'consistent', 'overall', 'sense', 'identity', 'mean', 'way', 'sense', 'self', 'opinion', 'goal', 'characteristic', 'etc', 'change', 'temperament', 'also', 'change', 'people', 'outside', 'would', 'describe', 'consistent', 'imagine', 'internal', 'sense', 'exist', 'feel', 'present', 'memory', 'try', 'think', 'disturbing', 'wondered', 'anyone', 'experienced', 'similar', 'knew', 'way', 'present', 'always', 'like', 'well', 'least', 'since', 'adolescence', 'first', 'started', 'talk', 'really', 'know', 'way', 'tried', 'mindfulness', 'way', 'work', 'brief', 'moment', 'really', 'long', 'term', 'way', 'helpful', 'symptom', 'really', 'made', 'mark', 'one']",5
"['exist', 'within', 'mind', 'never', 'leave', 'body', 'everything', 'experience', 'entire', 'consciousness', 'electrical', 'impulse', 'within', 'arrangement', 'specialized', 'cell', 'protective', 'shell', 'due', 'electricity', 'brain', 'skull', 'conscious', 'sentient', 'die', 'electricity', 'continues', 'flow', 'without', 'beating', 'heart', 'energy', 'lost', 'brain', 'function', 'cease', 'thus', 'carrying', 'experience', 'life', 'subconscious', 'mind', 'form', 'u', 'carry', 'longer', 'well', 'demotivating', 'anyway', 'due', 'double', 'slit', 'experiment', 'sever', 'sensory', 'disturbance', 'taking', 'form', 'temporal', 'paradox', 'bound', 'feeling', 'conciousness', 'form', 'reality', 'around', 'based', 'know', 'true', 'hope', 'hold', 'wishful', 'thinking', 'towards', 'focus', 'lot', 'etc', 'done', 'mean', 'conciousness', 'guide', 'alternate', 'time', 'line', 'based', 'thought', 'guide', 'consciousness', 'others', 'everyone', 'full', 'control', 'direction', 'head', 'mind', 'also', 'control', 'everyone', 'around', 'timeline', 'follow', 'everyone', 'follows', 'timeline', 'consciousness', '99', '9', 'belief', 'something', 'get', 'know', '99', '9', 'time', 'e', 'g', 'head', 'flipping', 'coin', '99', '100', 'time', '100', 'basically', 'everything', 'fancy', 'explanation', 'see', 'true', 'say', 'everything', 'hologram', 'instead', 'existence', 'many', 'unknown', 'level', 'thought', 'question']",5
"['terrified', 'mind', 'detached', 'body', 'depersonalisation', 'staring', 'straight', 'ahead', 'somehow', 'awareness', 'peel', 'away', 'slow', 'motion', 'like', 'cracked', 'two', 'one', 'half', 'facing', 'wrong', 'way', 'physical', 'body', 'know', 'must', 'still', 'know', 'ceiling', 'somewhere', 'watching', 'read', 'depersonalisation', 'one', 'body', 'stress', 'response', 'deal', 'situation', 'almost', 'ejects', 'make', 'feel', 'disconnected', 'would', 'amazing', 'awful', 'first', 'happened', 'extreme', 'least', 'holiday', 'dad', 'sister', 'brother', 'something', 'felt', 'uncomfortable', 'feeling', 'anxious', 'sort', 'week', 'went', 'back', 'hotel', 'room', 'middle', 'day', 'remember', 'feeling', 'stay', 'still', 'thing', 'right', 'paced', 'around', 'hotel', 'room', 'heat', 'wearing', 'bikini', 'pacing', 'good', 'something', 'something', 'done', 'walked', 'bathroom', 'looked', 'body', 'mirror', 'seemed', 'alien', 'hairy', 'covered', 'sweat', 'fat', 'looked', 'saw', 'face', 'knew', 'terrified', 'mind', 'detached', 'body']",5
"['loss', 'since', 'writer', 'cpn', 'suggested', 'write', 'life', 'might', 'help', 'make', 'sense', 'motivation', 'life', 'going', 'would', 'excited', 'going', 'write', 'form', 'film', 'get', 'practice', 'writing', 'one', 'find', 'telling', 'story', 'extremely', 'triggering', 'know', 'seems', 'trivial', 'term', 'writing', 'important', 'able', 'tell', 'story', 'reason', 'anyone', 'else', 'learnt', 'deal']",5
"['referred', 'gp', 'see', 'mental', 'health', 'team', 'take', 'eight', 'week', 'suffering', 'memory', 'loss', 'forget', 'flash', 'back', 'child', 'abuse', 'memory', 'used', 'repressed', 'worried', 'mental', 'health', 'team', 'understand', 'get', 'right', 'diagnosis', 'wait', 'eight', 'week', 'might', 'end', 'self', 'harming', 'cope', 'considered', 'writing', 'gp', 'woman']",5
